subcategory,order_id,name,description,cost,image,availability
21,2,"Ополаскиватель Coccolino Ария весны, 2л. (22 стирки) (Германия) ","Ополаскиватель для белья для всех видов тканей, эффективно смягчает волокна ткани, защищает их от повреждений, сохраняет воздухопроницаемость белья. Без фосфатов и формальдегидов. Рассчитаны на 22 стирки. Имеет приятный аромат весенней свежести.",135,/chemistry/conditioners/coccolinoProva22.jpg,true
21,3,Ополаскиватель Coccolino Creations Tiare Flower & Red Fruits 1.4л.,"Tiare Flower & Red Fruits – это парфюмированный кондиционер для белья от итальянского производителя Coccolino. В состав средства входят натуральные ингредиенты, которые захватывают и насыщают вещи свежестью. Такая особенность выгодно отличает данное средство от ополаскивателей других производителей.
Производитель утверждает, что средство можно использовать для полоскания как ручной стирки, так и в стиральных машинах.
Парфюмированный кондиционер придает белью мягкость и прекрасный аромат, который сохраняется до следующей стирки. С его помощью процесс глажки гораздо проще, а также устраняется статический эффект.",110,/chemistry/conditioners/CoccolinoCreations.jpg,true
21,4,Ополаскиватель Coccolino Creations Passion flower & Bergamot 1.4л.,"Концентрированный кондиционер-ополаскиватель Coccolino creations предназначен для разных видов ткани, как цветных, так и белых. Формула кондиционера способствует эффективному смягчению волокон, не повреждает структуру ткани, не растягивает и сохраняет воздухопроницаемость, способствует более быстрому высыханию. Кондиционер также обладает антистатическим эффектом.

Кондиционер Coccolino не содержит фосфатов и формальдегидов, подходит для людей с чувствительной кожей и для ополаскивания детских вещей. Можно применять как в стиральных машинах разных типов, так и для ручной стирки.

Концентрированный кондиционер расcчитан на 58 циклов стирки. Имеет приятный свежий аромат, надолго сохраняющийся в вещах.",110,/chemistry/conditioners/coccolinoCreationsBlue.jpg,true
21,5,"Ополаскиватель Coccolino Sensitive, 1.4л .","Coccolino Sensitive отлично подойдет для стирки детских вещей, а также для людей с чувствительной кожей, склонной к аллергии. Ополаскиватель имеет нежный, мягкий и ненавязчивый аромат, что особенно понравится тем, кто не любит резкие и насыщенные отдушки. Подходит для использования в стиральных машинах-автоматах, а также для полоскания белья после ручной стирки.",110,/chemistry/conditioners/coccolinoSensitive58.jpg,true
21,6,"Пятновыводитель Oxy Spotless Odplamiacz White /Color— для белого/цветного, 1,9л.","Oxy Spotless Odplamiacz Color — пятновыводитель для цветного белья. Средство удалит, без потери цвета, въевшиеся пятна с текстильных изделий всех видов. Благодаря содержанию смягчителя воды, оно активизирует стиральный порошок. Средство используется при повседневной стирке, как дополнительный активный пятновыводитель.

Oxy Spotless Odplamiacz White — отбеливатель-пятновыводитель для белого и светлого белья. Средство удалит, без потери цвета, въевшиеся пятна с текстильных изделий всех видов. Благодаря содержанию смягчителя воды, он активизирует стиральный порошок. Средство используется при повседневной стирке, как дополнительный активный пятновыводитель.",110,/chemistry/conditioners/oxy.jpg,true
21,7,Ополаскиватель Silan Fresh Control Прохладная свежесть 1.45л. (58 стирок),"Устойчивый дым от сигарет, неприятный затхлый запах, химический аромат порошка — забудьте об этих проблемах с Silan Fresh control. Этот кондиционер превратит вашу одежду в воплощение свежести, от которого веет приятной прохладой. Более того, он сохранит это чувство на длинные 140 дней, поэтому после долгой зимы вы достанете летнюю футболку и приятно удивитесь ее свежему аромату. Продукт прекрасно работает с различными типами тканей и сочетается со стиральными средствами любого вида.",140,/chemistry/conditioners/silanCoolFresh.jpg,false
21,8,Ополаскиватель Silan Dreamy Lotus Сказочный лотос 1.45л. (58 стирок),"Встречайте Сказочный лотос от известного бренда Silan серии Ароматерапия! С кондиционером для белья Dreamy Lotus вы будете наслаждаться после каждой стирки мягкостью вещей и удивительным ароматом.

В составе средства содержатся расслабляющее эфирное масло и уникальные двойные парфюмированные капсулы, которые активируют освежающий аромат при каждом движении. Обеспечивая смягчающее и антистатическое действие, кондиционер дарит вашим вещам роскошный запах и надолго сохраняет его. После использования продукта белье быстрее высыхает, а также лучше гладится.

При условии соблюдения рекомендованной производителем дозировки, аромат Silan Dreamy Lotus продержится в течение 140 дней во время хранения белья в шкафу.",140,/chemistry/conditioners/silanDreamyLotus.jpg,true
21,9,Ополаскиватель Silan Sensual Rose Чувственная роза 1.45л. (58 стирок),"Превратите обычную процедуру стирки на успокаивающую ароматерапию с кондиционером Silan. После его использования ваша одежду покроется богатыми ароматами розы благодаря натуральному эфирному маслу. Эффективные компоненты превратят любую ткань на мягкий бархат, который приятно окутывает тело.
Особенность продукта заключается в специальных двойных капсулах с парфюмированными частицами. Они удерживают аромат внутри и постепенно раскрывают его, сохраняя эффект свежевыстиранной одежды до 140 дней. Благодаря натуральному эфирному маслу розы в составе кондиционера запах отличается особой глубиной и многогранностью. Кроме этого, ваши вещи станут мягкими на ощупь, будут легко гладится и не будут электризоваться при ношении.",140,/chemistry/conditioners/silanSensualRose.jpg,true
22,0,Средство для мытья посуды Fairy Professional zitrone/lemon 5л.,Fairy Professional эффективно растворяет жир даже в холодной воде. Экономичен в использовании. Густая пена позволяет вымыть большое количество посуды. Мягкий для рук. Приятный аромат любимых фруктов сопровождает вас во время мытья посуды.,165,/chemistry/detergent/fairy5l.jpg,false
22,1,"Средство для мытья посуды Saamix 1,5л","Средство Saamix в бутылке объемом 1,5 литра в гелевом состоянии, подходит для мытья всех видов посуды. Блеск с первого мытья",90,/chemistry/detergent/saamixLavalajillas.jpg,true
22,2,Средство для мытья посуды Just 1л.,"Используя Just, который имеет более густой состав, чем обычные средства для мытья посуды, Вы сможете устранить жир, нанося на губку даже небольшое количество средства. Средство хорошо подходит для очищения посуды с антипригарным покрытием, которую нельзя царапать. Не используя щеток и мочалок с царапающими поверхностями, Вы сможете отмыть посуду, не причиняя вреда специальному покрытию. 

Виды:

Средство для мытья посуды Just 1л. Премиум голд
Средство для мытья посуды Just 1л. Чувствительный
Средство для мытья посуды Just 1л. Премиум Сильвер",55,/chemistry/detergent/just3.jpg,true
22,3,Средство для мытья посуды Passion Gold Spulmittel 1л.,"Средство Passion Gold Spulmittel это гель для мытья посуды, который очень эффективно удаляет жир, мягкий для кожи рук и не вызывает раздражения. Он имеет густую консистенцию, что делает его экономичным в использовании. Гель Spulmittel легко без остатка вымывается небольшим количеством воды, не вызывает раздражения кожи рук. Благодаря тщательно подобранной формуле, средство образует устойчивую пену, способную исключительно быстро удалить жир и другие загрязнения при мытье посуды не только в горячей, но и в холодной воде. В состав моющего средства включены ингредиенты (бетаин и гликолевая кислота), благоприятно влияющие на чувствительную кожу рук, не вызывая при этом изменений кожи. 

Ароматы: мандарин, грейпфрут, яблоко",45,/chemistry/detergent/spulmittel.jpg,true
22,4,Kraft - cоль для посудомоечных машин  2кг. (Польша),"Продуктивная соль Kraft не оставляет пятен на посуде, предотвращает образование накипи и продлевает срок службы посудомоечной машины. Не содержит железа и карбонатов, смягчает воду для лучшего эффекта. Рекомендации по безопасному обращению и оказания первой помощи: Kraft соль для посудомоечных машин - не съедобный продукт! Не глотать. Хранить в недоступном для детей месте. В случае попадания в глаза промыть водой. При проглатывании немедленно обратиться к врачу и показать упаковку или этикетку",70,/chemistry/detergent/kraft.jpg,true
22,5,Таблетки для посудомоечной машины Finish Classic (100 шт),"Таблетки Finish Classic предназначены для эффективного мытья посуды в посудомоечных машинах. Уникальный красный шар Powerball, который находится в центре таблетки, обладает моментальным действием. Он размягчает засохшие остатки пищи на посуде, а активные моющие компоненты вымывают частицы загрязнения и удаляют любые пятна.

Голубой слой таблетки полностью очищает посуду от остатков пищи.

Белый слой удаляет все следы загрязнений и гарантирует эффективное очищение и ослепительную чистоту.

Finish Classic полностью удаляет налет от чая или кофе, следы от губной помады, гарантируя блестящий результат.  

ВНИМАНИЕ: В состав таблеток не входит соль (для смягчения воды) и ополаскиватель (для придания глянцевого блеска посуде). Их производитель рекомендует добавлять отдельно.",350,/chemistry/detergent/finishPowerball100tabs.jpg,false
22,6,Таблетки для посудомоечных машин Denkmit Geschirr-Reiniger Classic (65 шт),"Бренд DenkMit разработал инновационную формулу таблетированного средства, помещаемого в посудомоечные машины. В чем преимущества Geschirr Reiniger Tabs? Качественно удаляет любые загрязнения, придавая изделиям чистый, ослепительный блеск вид благодаря специальным солям. Сохраняет узоры и элементы художественной росписи. Предотвращает образование известковой накипи и неаккуратных водных пятен. Эффективны для столовых серебряных приборов и изделий из нержавеющей стали. Препятствует естественным процессам помутнения посуды из стекла. Помимо непосредственного очищения кухонных приборов, кастрюль, тарелок, с чем таблетки DenkMit справляются на отлично, средство еще и заботится о технике. Специальная формула предотвращает отложение известкового налета, жиров и частиц грязи в посудомоечной машине, продлевая ее срок эксплуатации. Таблетки DenkMit эффективно защищают вашу технику и обеспечивают безупречную чистоту посуды.",200,/chemistry/detergent/denkMITClassic65.jpg,true
22,7,Средство для прочистки труб KRET,"Мощное и очень эффективное средство для химической чистки труб и сифонов в канализационных системах, который самостоятельно устраняет всякие стойкие органические загрязнения (волосы, жир, кухонные отходы). Ликвидирует неприятные запахи. Содержит алюминиевый активатор. Средство для чистки труб имеет сильное разъедающее свойство. Оберегать глаза от средства. Беречь от детей.

Способ применения: Всыпать в отверстие 50 г, залить 0,5л теплой воды и оставить на 5-10мин. Промыть большим количеством воды. В случае необходимости действие повторить. Для профилактики рекомендуется использовать 1 раз в неделю.

Не использовать для алюминиевых конструкций.",75,/chemistry/detergent/kret.jpg,true
22,8,Спрей от налета и ржавчины Power Wash 750мл. (Германия),"Пятновыводитель спрей Power Wash 750мл. ― высококачественное немецкое средство для удаления сложных пятен с любых видов ткани.

Теперь проблема с трудновыводимыми пятнами решается легко и быстро, с помощью  пятновыводителя, который эффективно и быстро удалит любые, даже застарелые пятна.
Пятновыводитель спрей имеет приятный и насыщенный аромат.
Благодаря своей уникальной формуле глубокого проникновения, пятновыводитель Power Wash поможет  вам удалить сложные застарелые пятна от кофе, жира, соусов, косметики на цветных и белых вещах и при этом экономить, ведь теперь не нужно покупать разные пятновыводители для разных типов тканей.
Пятновыводитель  имеет удобный разбрызгиватель, благодаря которому вы сможете наносить средство непосредственно на пятно.",70,/chemistry/detergent/powerWashSpray.jpg,true
22,9,Моющее средство Denkmit Glasreiniger для стекла и пластика 1л.,"Denkmit Glasreiniger — это качественное моющее средство для очистки стекол и зеркальных поверхностей. Средство для мытья окон эффективно устраняет грязь, никотин, отпечатки пальцев и другие загрязнения. При мытье окрашенных поверхностей рекомендуется использовать с влажной тканью. Это немецкое средство отлично отмывает любые стеклянные и зеркальные поверхности, подходит и для пластика.",75,/chemistry/detergent/denkMITGlaseringer.jpg,true
22,10,"Спрей от налета и ржавчины Blik Power, 750мл.","Мощный распылитель для вывода ржавчины и налета с различных типов поверхностей. Подойдет для очистки керамических изделий в санузлах, кухонных плит, духовок и прочего. Не совместим с материалами, чувствительными к активным кислотам. Может повредить их структуру. Не рекомендуем испытывать продукт на мраморе.

Способ применения: конечность бутылки повернуть к символу «распыления». Выбрать оптимальную для работы скорость. Равномерно нанести жидкость на загрязненные участки. Подождать 10-15 минут. Смыть остатки препарата влажной губкой или тряпкой. Рекомендуем работать в резиновых перчатках.

Не используйте раствор Power Kalk в плохо проветренном помещении, куда не поступает кислород. При необходимости процедуру можно повторить несколько раз.",55,/chemistry/detergent/PowerBlick.jpg,true
22,11,Таблетки для чистки унитаза Power WC-Tabs (16 шт),"Таблетки для чистки унитаза или писсуара, в местах, где невозможно почистить щеткой. Чистит и предотвращает образование известкового налета. Обеспечивает чистоту и свежесть на несколько недель.",65,/chemistry/detergent/wcTabsPower.jpg,true
22,12,Средство от плесени SAVO 500мл.,"Средство Savo против плесени эффективно против микроскопических волокнистых грибков, водорослей, лишайников и обладает выраженным бактерицидным действием. Средство от грибка и плесени Savo используется для ликвидации плесени прежде всего на стенах, поскольку имеет отбеливающий эффект, а также на облицовочной плитке, вокруг умывальников, ванн, окон или кухонных шкафов, удаляет серые и черные пятна со стен и потолков, отбеливает поверхность и устраняет неприятный запах.",75,/chemistry/detergent/savo.jpg,true
22,13,Средство для чистки унитаза Agent Max White 1100мл.,"Средство для чистки унитаза Agent Max White дезинфицирует и отбеливает, оставляет запах чистоты. Благодаря своей формуле средство хорошо прилегает к керамическим поверхностям, очищает загрязнения, сохраняя эффект чистоты после повторного слива, благодаря чему он гарантирует 24-часовую гигиеническую чистоту и антибактериальный эффект.

Ежедневная используемый Агент Макс убивает микробы и хорошо справляется с грязью в туалете.

Подходит для чистки унитаза, ванны, раковины, кранов, слива и водостока на кухне и в ванной, пола и т.д..

Может использоваться как отбеливатель для тканей.

Способ применения:

Унитаз: нанесите средство Agent Max под ободком унитаза и оставьте на ночь.

Раковины, ванны: нанесите средство на поверхность и обработайте с помощью щетки, смойте через 2-3 минуты.

Сливы и водостоки на кухне и в ванной: налейте в сливное отверстие для дезинфекции и устранения неприятных запахов.

Объем: 1100 мл.

Страна производитель: Польша.",55,/chemistry/detergent/agentMaxWhite.jpg,true
22,14,Средство для чистки унитаза Agent Max Лесной 1100мл.,"Средство для чистки унитаза Agent Max Лесной 1100 мл.

Агент Макс был разработан специалистами для обеспечения 24-часовой чистоты керамических поверхностей. Благодаря своей плотной текстуре он отлично прилипает к очищенным поверхностям, сохраняя эффект после повторного полоскания, благодаря чему он гарантирует 24-часовую гигиеническую чистоту.

Ежедневно используемый агент Макс убивает микробы и хорошо справляется с самой сильной грязью в туалете.

Объем: 1100 мл.

Страна производитель: Польша",55,/chemistry/detergent/agentMaxlesny.jpg,true
22,15,Средство для чистки унитаза Agent Max Лимон 1100мл.,"Средство для чистки унитаза Agent Max Лимон 1100 мл.

Получить гигиеническую чистоту и свежесть в Вашей ванной комнате Вам поможет средство для чистки Agent Max - современный европейский средство по уходу за туалетом и другими предметами в ванной комнате и на кухне.

Agent Max был разработан специалистами для обеспечения круглосуточной чистоты керамических поверхностей. Его плотная текстура делает ее идеальной для очищенных поверхностей, сохраняя свой эффект после повторного полоскания, благодаря чему гарантирует круглосуточную гигиеническую чистоту. Ежедневно используется Агент Макс убивает микроорганизмы и хорошо справляется с сильным грязью в туалете. Антибактериальное средство Agent Max гарантированно сохранит чистоту в вашей ванной комнате в течение 24 часов.

Объем: 1100 мл.

Страна производитель: Польша",55,/chemistry/detergent/agentMaxCytrynowy.jpg,false
23,0,Крем для массажа Kallos Spa 1000мл. (Венгрия),"Производится в Венгрии. Kallos Spa увлажняющий массажный крем для тела, богатый специальными активными ингредиентами. Кокос, авокадо и специальная формула, обогащенная оливковым маслом, гиалуроновой кислотой и коллагеном. Состав увлажняет, заживляет и восстанавливает кожу. С его помощью кожа становится более упругой, здоровой и блестящей. Рекомендуется для всех типов кожи.",175,/chemistry/soapShampoosGels/kallosSPA.jpg,true
23,1,Увлажняющий бальзам для волос Kallos Professional 500мл. (Венгрия),"Производится в Венгрии. Объем-500мл. Бальзам для профессионального восстановления поврежденной структуры волос. Укрепляющий и восстанавливающий кондиционер для сухих, ломких и поврежденных волос. Благодаря комплексу витаминов укрепляет и углубляет структуру волос. При систематическом использовании волосы возвращают свое здоровое сияние и эластичность. Применение: промокнуть волосы полотенцем, чтобы избавиться от излишка влаги, распределять по длине волос, смыть через 5 минут.",75,/chemistry/soapShampoosGels/kallosBalzsamPink.jpg,true
23,2,Восстанавливающий бальзам для волос Kallos Kasmir 500мл. (Венгрия),"Производится в Венгрии. Объем-500мл. Бальзам для профессионального восстановления поврежденной структуры волос. Содержит растительный кератин. Укрепляющий и восстанавливающий кондиционер для сухих, ломких и поврежденных волос. Благодаря активному компоненту кашмирского кератина укрепляет и углубляет структуру волос. При систематическом использовании волосы возвращают свое здоровое сияние и эластичность. Применение: промокнуть волосы полотенцем, чтобы избавиться от излишка влаги, распределять по длине волос, смыть через 5 минут.",75,/chemistry/soapShampoosGels/kallosKasmirDinCasmir.jpg,true
23,3,"Гель для душа Be Beauty с экстрактом хлопка, 1.3л.","Гель для душа Be Beauty - нежный очищающий гель для душа и пена для ванны в одном флаконе!
Обогащен экстрактом хлопка для разглаживания, смягчения кожи и бережного мытья.

Способ применения: Нанести на влажную кожу, вспенить и смыть водой. Избегать контакта с глазами. При попадании в глаза тщательно промыть водой. Только для наружного применения.",60,/chemistry/soapShampoosGels/BeBeautyMleczkoBawetniame.jpg,true
23,4,"Гель для душа Be Beauty Козье молоко , 1.3л.","Гель для душа Be Beauty - нежный очищающий гель для душа и пена для ванны в одном флаконе!
Обогащен экстрактом хлопка для разглаживания, смягчения кожи и бережного мытья.

Способ применения: Нанести на влажную кожу, вспенить и смыть водой. Избегать контакта с глазами. При попадании в глаза тщательно промыть водой. Только для наружного применения.",60,/chemistry/soapShampoosGels/BeBeautyKozieMleko.jpg,true
23,5,"Гель для душа Be Beauty 7 масел, 1.3л.","Гель для душа BEBEAUTY бережно позаботится о Вашей коже. При ежедневном использовании кожа станет мягкой , гладкой и приобретет здоровый внешний вид. В эту серию гелей включены различные растительные экстракты, кокосовое , овсяное и хлопковое молочко, натуральные бальзамы и комплекс витамин. Крем – гели этой серии не содержат синтетических отдушек, красителей и консервантов. Имеют тонкий, приятный, цветочный аромат, который подарит не только физическое, но психологическое удовлетворение, ведь как известно, запах воздействуют на наше подсознание. Благодаря экологически чистым компонентам, риск развития аллергических реакций на продукт уменьшается в несколько десятков раз.",70,/chemistry/soapShampoosGels/BeBeautyOlejkow.jpg,true
23,6,"Гель для душа Be Beauty 6 цветов, 1.3л.","Гель для душа BEBEAUTY бережно позаботится о Вашей коже. При ежедневном использовании кожа станет мягкой , гладкой и приобретет здоровый внешний вид. В эту серию гелей включены различные растительные экстракты, кокосовое , овсяное и хлопковое молочко, натуральные бальзамы и комплекс витамин. Крем – гели этой серии не содержат синтетических отдушек, красителей и консервантов. Имеют тонкий, приятный, цветочный аромат, который подарит не только физическое, но психологическое удовлетворение, ведь как известно, запах воздействуют на наше подсознание. Благодаря экологически чистым компонентам, риск развития аллергических реакций на продукт уменьшается в несколько десятков раз.",70,/chemistry/soapShampoosGels/BeBeautykwiatow.jpg,true
23,7,"Жидкое мыло Gallus Blueberry Черника, 1л. (Германия)","Жидкое мыло Gallus blueberry - это средство для личной гигиены рук, которое имеет приятный свежий аромат ягод черники. В состав жидкого мыла Галус входят  натуральные растительные компоненты, которые нежно заботятся о Вашей коже рук и предотвращают ее пересыхание. Мыло Gallus blueberry густое по своей консистенции, легко образует при контакте с водой нежную пенку, которая нежно обволакивает и отлично устраняет загрязнения. Ягодное мыло не сушит кожу, после мытья ваши руки не будут сухими, а кожа стянутой, ведь входящий в состав глицерин придаст им нежности и сохранит водный баланс.

Галлус блюбери оказывает антибактериальное, тонизирующее и увлажняющие действия, имеет яркий дизайн и дозатор для экономического использования. ",60,/chemistry/soapShampoosGels/gallusBlueberry.jpg,true
23,8,"Жидкое мыло Gallus White Tea Белый Чай, 1л. (Германия)","Жидкое мыло Gallus  – содержит натуральные растительные экстракты, заботится о коже рук и предотвращает её пересыхание. Жидкое мыло для рук мягко очищает кожу, не повреждает её защитный слой, не разрушает естественный жировой покров. Для тех, кто прежде всего ценит чистоту и гигиену, жидкое мыло Gallus подойдет идеально. Жидкое мыло дает прекрасную пену, поэтому его не нужно много: чтобы помыть руки, Вам хватит в буквальном смысле и капли средства! Мыло в своем составе содержит натуральные растительные экстракты, которые тонизируют кожу рук, способствуют скорейшему заживлению микротрещин. Мыло способствует улучшению микроциркуляции веществ в коже, так как насыщают клетки влагой и необходимыми витаминами. Как известно, жидкое мыло более деликатно очищает кожу, не разрушает её защитный слой. Кроме того, упаковка с дозатором позволяет очень экономично использовать средство.",60,/chemistry/soapShampoosGels/gallusWhiteTea.jpg,true
23,9,"Жидкое мыло Dove Beauty Cream Bar, 5.65л. (Венгрия)
","Для любой современной женщины гигиена играет особую роль в жизни. Множество микробов и бактерий, которые подстерегают нас каждый день, могут не только неблагоприятно сказаться на здоровье, но и вызывать преждевременное старение дермы. Именно поэтому всемирно известная компания Dove разработала новый продукт для ухода за нежной женской кожей. Представляем вашему вниманию жидкое крем-мыло «Красота и уход», которое станет для вас средством №1. Оно не только с легкостью очистит ваши ручки от загрязнения, но и бережно позаботиться о дерме. Благодаря нежной и приятной консистенции мыло легко распределяется и увлажняет. Продукт восстанавливает оптимальный водный баланс кожного покрова, делая дерму более мягкой и шелковистой. Уже после первого применения, вы ощутите, что ваши руки стали более нежными и гладкими. Активные компоненты, которые входят в состав продукта, защитят вашу кожу в течение дня. Подарите себе чувство свежести и легкости вместе с прекрасным средством торговой марки Dove. Способ применения: нанести необходимое количество мыла на руки. Смыть водой
",175,/chemistry/soapShampoosGels/doveCreamBar.jpg,true
23,10,"Мужской шампунь Elkos Hopfen & Meersalz с хмелем, 500 мл.","Elkos Hopfen & Meersalz – это мужской шампунь с хмелем. Средство подходит для всех типов мужских волос. Формула шампуня создана в соответствии с инновационными немецкими технологиями. Он содержит экстракт хмеля и провитамин В5 для эффективного мытья мужских волос.

Хмель помогает освежить Ваши волосы, тем самым достигается комфорт даже в летние знойные дни. При использовании придает объем волосам, силу и ощущение свежести. Elkos for Men предназначен для ежедневного использования.",50,/chemistry/soapShampoosGels/elkosHopfenMeersalz.jpg,true
23,11,"Шампунь Elkos Frucht & Vitamin, фруктовый, 500мл. (Германия)","Шампунь для волос Elkos Fruch&Vitamin придает блеск и эластичность волосам. Облегчает расчесывание после мытья. С помощью природных витаминов стимулирует рост волос, успокаивает кожу головы,а также дарит вашим волосам мягкость и шелковитость. Подходит для нормальных и слегка сухих волос. Содержит витамины и экстракт фруктов,поддерживает структуру волос от корней до кончиков. Без силикона. Подходит для ежедневного использования.",50,/chemistry/soapShampoosGels/elkosFrucht&vitamin.jpg,true
23,12,"Шампунь Elkos Hair Pflege, кропива + 7 трав, 500мл. (Германия)","Шампунь для всех типов волос Elkos 7 Трав & Витамины придает блеск и эластичность Вашим волосам.

Сбалансированная эффективная формула шампуня Elkos на экстрактах 7 лечебных трав и необходимых витаминов предназначена для увеличения объема и придания пышности волосам.

Шампунь для волос способствует питанию и увлажнению кожи головы; успокаивает раздражения кожи; восстанавливает и укрепляет структуру волос по всей длине; предотвращает появление секущихся кончиков; защищает волосы от негативного внешнего воздействия.

  Комплекс витаминов укрепляет корни волос, приподнимает волосы у корней, придавая им объем и пышность, значительно уменьшает ломкость и выпадение волос.

Объем и сила волос от корней до самых кончиков!

Применение: нанесите легкими массажными движениями на влажные волосы, вспените, затем смойте обильным количеством воды. Подходит для частого применения.",50,/chemistry/soapShampoosGels/elkosKrauter.jpg,true
23,13,"Шампунь Head & Shoulders, Цитрусовая свежесть, 400мл.","Шампунь против перхоти Head & Shoulders Цитрусовая Свежесть очищает кожу головы, удаляя жир и борясь с перхотью. Шампуни Head & Shoulders с формулой тройного действия очищают, защищают и увлажняют (при регулярном использовании) ваши волосы и кожу головы — вы получите до 100% свободы от перхоти. Свойства шампуня Head & Shoulders отвечают новым высоким стандартам красоты, а в его состав входит опробованный и протестированный активный ингредиент против перхоти, благодаря чему волосы прекрасно выглядят, а перхоть исчезает (видимые с расстояния 6 см чешуйки перхоти исчезают при регулярном использовании).- До 100% свободы от перхоти (видимые чешуйки перхоти, при регулярном использовании)- Шампунь против перхоти Head & Shoulders Цитрусовая Свежесть- Для нормальных и жирных волос, даже окрашенных или с химической завивкой- Формула тройного действия очищает, защищает и увлажняет- Смягчает сухость кожи головы, успокаивает зуд и снимает раздражение (вызванное перхотью)- Специально разработан для жирных волос и борьбы с перхотью- Мягкий шампунь со сбалансированной pH-формулой для ежедневного использования- С экстрактом лимона и освещающей мятой",75,/chemistry/soapShampoosGels/head&shouldersCitrusFresh.jpg,true
